university,group_code,reason
中国矿业大学(中外合作办学),215,无专业组映射
中国矿业大学(中外合作办学),216,无专业组映射
南京工业大学,206,无专业组映射
南京工业大学,207,无专业组映射
南京工业大学,"育
205",无专业组映射
南京工业大学(中外合作办学),208,无专业组映射
南京工业大学(中外合作办学),209,无专业组映射
常州大学,207,无专业组映射
常州大学,208,无专业组映射
常州大学,206,无专业组映射
南京邮电大学,202,无专业组映射
河海大学,209,无专业组映射
河海大学,210,无专业组映射
河海大学,212,无专业组映射
河海大学,208,无专业组映射
河海大学(中外合作办学),211,无专业组映射
江南大学,217,无专业组映射
江南大学,218,无专业组映射
江南大学,221,无专业组映射
江南大学,223,无专业组映射
江南大学,213,无专业组映射
江南大学,216,无专业组映射
江南大学(中外合作办学),219,无专业组映射
江南大学(中外合作办学),222,无专业组映射
江南大学(中外合作办学),215,无专业组映射
南京林业大学,209,无专业组映射
南京林业大学,210,无专业组映射
南京林业大学,211,无专业组映射
南京林业大学,208,无专业组映射
江苏大学,205,无专业组映射
江苏大学,206,无专业组映射
南京信息工程大学,212,无专业组映射
南京信息工程大学,213,无专业组映射
南京信息工程大学,210,无专业组映射
南京信息工程大学(中外合作办学),"育
214",无专业组映射
南京信息工程大学(中外合作办学),211,无专业组映射
南通大学,216,无专业组映射
南通大学,217,无专业组映射
南通大学,218,无专业组映射
南通大学,215,无专业组映射
"教
南通大学(中外合作办学)",220,无专业组映射
盐城工学院,203,无专业组映射
盐城工学院,204,无专业组映射
南京农业大学,211,无专业组映射
南京农业大学,208,无专业组映射
"省
南京农业大学",212,无专业组映射
南京医科大学,205,无专业组映射
南京医科大学,206,无专业组映射
南京医科大学,204,无专业组映射
南京中医药大学,203,无专业组映射
"东
南京中医药大学",204,无专业组映射
中国药科大学,206,无专业组映射
中国药科大学,207,无专业组映射
中国药科大学(中外合作办学),209,无专业组映射
"广
中国药科大学(中外合作办学)",210,无专业组映射
南京师范大学,210,无专业组映射
南京师范大学,211,无专业组映射
南京师范大学,212,无专业组映射
南京师范大学,213,无专业组映射
南京师范大学,209,无专业组映射
江苏师范大学(中外合作办学),215,无专业组映射
江苏师范大学(中外合作办学),217,无专业组映射
江苏师范大学,216,无专业组映射
江苏师范大学,211,无专业组映射
江苏师范大学,212,无专业组映射
江苏师范大学,213,无专业组映射
江苏师范大学,214,无专业组映射
盐城师范学院,206,无专业组映射
盐城师范学院,207,无专业组映射
盐城师范学院,208,无专业组映射
盐城师范学院,205,无专业组映射
南京财经大学,209,无专业组映射
南京财经大学,211,无专业组映射
南京财经大学,208,无专业组映射
南京财经大学(中外合作办学),210,无专业组映射
南京财经大学(中外合作办学),212,无专业组映射
南京体育学院,203,无专业组映射
南京艺术学院,209,无专业组映射
南京艺术学院,208,无专业组映射
苏州科技大学,210,无专业组映射
苏州科技大学,212,无专业组映射
苏州科技大学,208,无专业组映射
苏州科技大学,209,无专业组映射
苏州科技大学(中外合作办学),211,无专业组映射
苏州科技大学(中外合作办学),213,无专业组映射
苏州工学院,203,无专业组映射
浙江大学(农学),204,无专业组映射
浙江大学,205,无专业组映射
浙江大学,203,无专业组映射
杭州电子科技大学,209,无专业组映射
杭州电子科技大学,211,无专业组映射
杭州电子科技大学,207,无专业组映射
杭州电子科技大学,208,无专业组映射
杭州电子科技大学(中外合作办学),212,无专业组映射
浙江工业大学,209,无专业组映射
浙江工业大学,211,无专业组映射
浙江工业大学,214,无专业组映射
浙江工业大学,207,无专业组映射
浙江工业大学,208,无专业组映射
浙江工业大学(中外合作办学),212,无专业组映射
浙江工业大学(中外合作办学),213,无专业组映射
浙江理工大学,209,无专业组映射
浙江理工大学,210,无专业组映射
浙江理工大学,"育
212",无专业组映射
浙江理工大学,208,无专业组映射
浙江理工大学(中外合作办学),211,无专业组映射
浙江海洋大学,211,无专业组映射
浙江海洋大学,212,无专业组映射
浙江海洋大学,213,无专业组映射
浙江海洋大学,216,无专业组映射
浙江海洋大学,209,无专业组映射
浙江海洋大学,210,无专业组映射
"教
浙江海洋大学",214,无专业组映射
浙江海洋大学(中外合作办学),215,无专业组映射
浙江农林大学,207,无专业组映射
浙江农林大学,206,无专业组映射
"省
浙江农林大学",208,无专业组映射
浙江农林大学(中外合作办学),209,无专业组映射
温州医科大学,204,无专业组映射
温州医科大学,205,无专业组映射
"东
温州医科大学(中外合作办学)",206,无专业组映射
浙江中医药大学,205,无专业组映射
浙江中医药大学,206,无专业组映射
浙江中医药大学,204,无专业组映射
浙江师范大学,219,无专业组映射
浙江师范大学,221,无专业组映射
浙江师范大学,222,无专业组映射
浙江师范大学,223,无专业组映射
浙江师范大学,216,无专业组映射
浙江师范大学,217,无专业组映射
浙江师范大学,225,无专业组映射
"广
浙江师范大学(中外合作办学)",220,无专业组映射
浙江师范大学(中外合作办学),224,无专业组映射
浙江师范大学(中外合作办学),218,无专业组映射
杭州师范大学,207,无专业组映射
杭州师范大学,208,无专业组映射
杭州师范大学,209,无专业组映射
杭州师范大学(中外合作办学),210,无专业组映射
杭州师范大学(中外合作办学),211,无专业组映射
湖州师范学院,208,无专业组映射
湖州师范学院,209,无专业组映射
湖州师范学院,210,无专业组映射
湖州师范学院,207,无专业组映射
温州大学,211,无专业组映射
温州大学,212,无专业组映射
温州大学,213,无专业组映射
温州大学,214,无专业组映射
温州大学,209,无专业组映射
温州大学,210,无专业组映射
温州大学(中外合作办学),215,无专业组映射
丽水学院,205,无专业组映射
丽水学院,206,无专业组映射
丽水学院,207,无专业组映射
浙江工商大学,208,无专业组映射
浙江工商大学,209,无专业组映射
浙江工商大学,210,无专业组映射
浙江工商大学,206,无专业组映射
浙江工商大学,207,无专业组映射
嘉兴大学,205,无专业组映射
中国美术学院,206,无专业组映射
中国美术学院,"育
205",无专业组映射
中国美术学院,207,无专业组映射
中国计量大学,205,无专业组映射
中国计量大学,206,无专业组映射
中国计量大学,204,无专业组映射
安徽大学,212,无专业组映射
安徽大学,208,无专业组映射
安徽大学(中外合作办学),213,无专业组映射
安徽大学(中外合作办学),214,无专业组映射
中国科学技术大学,202,无专业组映射
合肥工业大学,211,无专业组映射
合肥工业大学,214,无专业组映射
合肥工业大学,210,无专业组映射
合肥工业大学(中外合作办学),213,无专业组映射
安徽工业大学,"育
207",无专业组映射
安徽工业大学,208,无专业组映射
安徽工业大学,209,无专业组映射
安徽工业大学,210,无专业组映射
安徽工业大学,206,无专业组映射
"教
安徽理工大学",204,无专业组映射
安徽理工大学,205,无专业组映射
安徽理工大学,206,无专业组映射
安徽工程大学,204,无专业组映射
"省
安徽工程大学",205,无专业组映射
安徽工程大学(中外合作办学),206,无专业组映射
安徽农业大学,206,无专业组映射
安徽农业大学,207,无专业组映射
安徽农业大学,205,无专业组映射
"东
安徽农业大学",208,无专业组映射
安徽医科大学,203,无专业组映射
安徽医科大学,204,无专业组映射
皖南医学院,202,无专业组映射
"广
安徽中医药大学",208,无专业组映射
安徽中医药大学,209,无专业组映射
安徽中医药大学,210,无专业组映射
安徽中医药大学,211,无专业组映射
安徽中医药大学,212,无专业组映射
安徽师范大学,204,无专业组映射
安徽师范大学,203,无专业组映射
安庆师范大学,205,无专业组映射
安庆师范大学,204,无专业组映射
安庆师范大学(中外合作办学),206,无专业组映射
淮北师范大学,209,无专业组映射
淮北师范大学,210,无专业组映射
淮北师范大学,207,无专业组映射
淮北师范大学,208,无专业组映射
安徽财经大学,205,无专业组映射
安徽财经大学,206,无专业组映射
铜陵学院,205,无专业组映射
铜陵学院,206,无专业组映射
铜陵学院,204,无专业组映射
厦门大学,216,无专业组映射
厦门大学,218,无专业组映射
厦门大学,219,无专业组映射
厦门大学,214,无专业组映射
厦门大学(马来西亚分校),220,无专业组映射
厦门大学(马来西亚分校),221,无专业组映射
厦门大学(马来西亚分校),215,无专业组映射
